Entity,Year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density(P/Km2),Land Area(Km2),Latitude,Longitude
Colombia,2013,0.420904637365112,0.38296150073501345,1.130433424147816,0.8625397508622012,-0.2732890827091535,-0.24951951257641455,-0.06733664958734832,1.894849172277906,-0.5518773847269098,-0.7030030708185917,-0.2542308197310981,1.8488537955108728,0.055349594835775895,-0.18675391382220138,46,-0.1140572578062466,-0.5367181910154833,-1.5046486246704822
Colombia,2014,0.4218566612314859,0.40699186833163464,1.31378992678376,0.8674993411573665,-0.2743788756371108,-0.24951951257641455,-0.07874930529866572,1.8821352728345333,-0.5440479164199095,-0.7178244785350011,-0.2527220319920758,1.758502311501267,-0.0672704857535073,-0.19322500868552386,46,-0.1140572578062466,-0.5367181910154833,-1.5046486246704822
Colombia,2015,0.4545791759996482,0.43102223592825645,1.4018755615769347,0.8245162252659359,-0.2649491396077028,-0.24951951257641455,-0.07431629027030273,1.674144973835037,-0.5559115689087066,-0.727087858357757,-0.2520579023026583,1.7281260430900378,-0.3652695846273289,-0.3138359361422293,46,-0.1140572578062466,-0.5367181910154833,-1.5046486246704822
Colombia,2016,0.472189964708346,0.46614354241562644,1.394867741689059,0.7771245846676917,-0.2682790624431277,-0.24951951257641455,-0.07176966461571123,1.7585109569195123,-0.5353729563324418,-0.7178244785350011,-0.2504781881400275,1.70042927062176,-0.5329923765891358,-0.3328190525098678,46,-0.1140572578062466,-0.5367181910154833,-1.5046486246704822
Colombia,2017,0.4804540607706153,0.48462844056687376,1.3964644601445244,0.8757653249826416,-0.2818257939781521,-0.24951951257641455,-0.015885379417731226,2.2599072448835105,-0.536533565005274,-0.7437619420387176,-0.2554365640192016,2.153792599661835,-0.6735832432461886,-0.3013403072939585,46,-0.1140572578062466,-0.5367181910154833,-1.5046486246704822
Colombia,2018,0.4804540607706153,0.5142042776088696,1.3986821246660042,0.7760224534909884,-0.2772244460601102,-0.24951951257641455,-0.022063304616832827,2.1273965848821086,-0.5371724070145252,-0.7715520815069851,-0.253115349462463,2.080345085299338,-0.4408884401067369,-0.2793844234069225,46,-0.1140572578062466,-0.5367181910154833,-1.5046486246704822
Colombia,2019,0.584244496035874,0.532689175760117,1.3847551914711114,0.7760224534909884,-0.2700651119639466,-0.24951951257641455,-0.04927447133348633,1.877940359208316,-0.5391011382125432,-0.7307932102868594,-0.2515356303801449,1.8935890348286035,-0.3024660675082949,-0.2983367887361833,46,-0.1140572578062466,-0.5367181910154833,-1.5046486246704822
Ecuador,2000,0.08644344717135488,0.35893113313839164,0.4064990177559734,0.1538694042419482,-0.3018810110551435,-0.24951951257641455,-0.2698877085960606,2.005496731500873,-0.5910463952408791,-0.5899898369809704,-0.2895713266723069,1.1607683218986973,-0.7252525792586921,-0.6081723338629876,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2001,0.11060435841900688,0.39405243962576175,0.4007330900001261,0.022715794214249692,-0.3004884978694203,-0.24951951257641455,-0.2723871745163078,1.7089520328578789,-0.5916608269096014,-0.575168429264561,-0.2881528060664802,0.990625907746245,-0.1606216115549376,-0.5802147199535526,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2002,0.13413802477553208,0.43287072574338104,0.3853868515114865,0.025471122156008094,-0.2999436014054417,-0.24951951257641455,-0.270264986470815,1.6825434116584543,-0.5959650352052108,-0.5510836417253959,-0.2882043885823822,1.1148365975939505,-0.1449510701294875,-0.5629496388569032,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
